Lead_ID,Customer_Name,City,Pincode
5704,Siddharth Sharma,MUMBAI,370049
5705,Arjun Singh,calcutta,729482
5706,Meera Reddy,Bhopl,835466
5707,Kiran Nair,,260283
5708,Rohan Singh,Nagpur,596495
5709,Arjun Patil,MAA,178066
5710,Arjun Reddy,Bombay,135364
5711,Aditya Mishra,madras,154785
5712,Yash Sharma,chennai,802821
5713,Pooja Kulkarni,  BANGALORE  ,225603
5714,Tanvi Singh,Patna,799486
5715,Kiran Kulkarni,Madras,583045
5716,Aditya Sharma,delhi ,239639
5717,Arjun Joshi,AMD,460883
5718,Aditya Singh,MUMBAI,681290
5719,Anjali Mehta,calcutta,416042
5720,Kiran Reddy,Pune,818082
5721,Tanvi Patil,thane,538229
5722,Anjali Das,Mumb.,651892
5723,Aditya Mehta, New Delhi,313750
5724,Rohan Joshi,,483665
5725,Anjali Kulkarni,Hyderabad,803000
5726,Yash Joshi,Bombay,157755
5727,Meera Singh,mumbai,436454
5728,Pooja Sharma,Patnaa,123155
5729,Meera Mishra,,816696
5730,Pooja Mehta,Dilli,539850
5731,Siddharth Nair,kolkata,181314
5732,Anjali Das, New Delhi,666995
5733,Arjun Joshi,,593152
5734,Arjun Reddy,ahmdabad,261627
5735,Siddharth Joshi,Ahmadabad,475255
5736,Siddharth Joshi,Chenai,245963
5737,Anjali Kulkarni,Nagpur,381316
5738,Siddharth Das,Madras,141625
5739,Aditya Patil,patna,548537
5740,Aditya Nair,Hyderabad ,848549
5741,Siddharth Mehta,Bhopal,675270
5742,Pooja Singh,DELHI,551999
5743,Arjun Mishra,DELHI,358478
5744,Kiran Das,  Mumbai  ,118947
5745,Anjali Nair,,352599
5746,Aditya Das,begaluru,627037
5747,Kiran Joshi,BHOPAL,418022
5748,Tanvi Patil,NGP,683213
5749,Tanvi Mehta, Pink City,384007
5750,Siddharth Sharma,hyderabad,459683
5751,Siddharth Das,PUNE,335170
5752,Anjali Mehta,,691261
5753,Kiran Sharma,PUNE,198599
5754,Arjun Patil,DL,123123
5755,Arjun Kulkarni,Chennai,492378
5756,Yash Joshi,Patnaa,712125
5757,Anjali Mehta,Hyderbad,634851
5758,Pooja Mehta,pune ,194336
5759,Yash Joshi,thane ,312883
5760,Kiran Das,Nagpur,410675
5761,Arjun Mehta, New Delhi,191396
5762,Aditya Sharma,chennai,625820
5763,Pooja Mehta,kolkaata,157950
5764,Yash Joshi,Dilli,369041
5765,Anjali Nair,jaipur,177847
5766,Siddharth Sharma,delhi ,338202
5767,Rohan Das,MAA,549048
5768,Anjali Sharma,Hyderabad,263807
5769,Meera Joshi,thane,419155
5770,Arjun Kulkarni,Mumb.,745989
5771,Siddharth Singh,,347600
5772,Meera Reddy,kolkaata,255436
5773,Tanvi Nair,,620329
5774,Rohan Das,Hyderabad ,764496
5775,Tanvi Kulkarni,Calcutta,516716
5776,Kiran Singh,Nagpr,138578
5777,Rohan Das,Amdavad,308708
5778,Meera Nair,Bombay,166958
5779,Siddharth Mehta,ahmedabad,697315
5780,Siddharth Reddy,nagpur,828625
5781,Meera Singh,MUMBAI,479678
5782,Siddharth Joshi,Chenai,572486
5783,Rohan Singh,Jaypur,522581
5784,Kiran Sharma,Lakhnow,342140
5785,Tanvi Sharma,thane ,313626
5786,Kiran Patil,Bambai,601346
5787,Kiran Singh,Chennai,495286
5788,Pooja Das,Bambai,487171
5789,Pooja Mehta, New Delhi,632304
5790,Pooja Nair,LKO,675303
5791,Yash Nair,jaipur ,716383
5792,Anjali Mehta,Ahmedabad,607047
5793,Anjali Kulkarni,Nagpr,110262
5794,Rohan Joshi,Kolkata ,265695
5795,Rohan Reddy,Kolkata ,680205
5796,Kiran Das,Hyderabad ,440036
5797,Aditya Singh,begaluru,797467
5798,Aditya Nair,JAIPUR,774101
5799,Tanvi Mehta,HYD,266336
5800,Aditya Mehta,indor,396765
5801,Yash Mehta,delhi ,200427
5802,Yash Singh,mumbay,325983
5803,Siddharth Singh,Pune  ,266688
5804,Anjali Joshi,indore,393518
5805,Yash Singh,Poona,641983
5806,Meera Nair,HYD,335776
5807,Tanvi Reddy,,424981
5808,Tanvi Mishra,Poona,164735
5809,Kiran Mehta,DELHI,772479
5810,Meera Nair,mumbay,596356
5811,Meera Reddy,INDORE,654957
5812,Pooja Nair,Lakhnow,307554
5813,Arjun Patil,INDORE,420074
5814,Pooja Kulkarni,Banglore,247789
5815,Aditya Nair,CHENNAI  ,432973
5816,Anjali Mehta,Banglore,209337
5817,Tanvi Singh,Pune  ,470691
5818,Kiran Kulkarni,lucknow,396624
5819,Rohan Mehta,kolkata,560667
5820,Arjun Joshi,Delli,647682
5821,Rohan Mehta,HYD,303305
5822,Kiran Das, hyd,572853
5823,Pooja Singh,PATNA,639103
5824,Siddharth Reddy,PATNA,828437
5825,Yash Das,nagpur,297586
5826,Yash Joshi,thane ,496018
5827,Pooja Mehta,,485927
5828,Pooja Sharma,kolkata,413094
5829,Siddharth Patil,begaluru,150493
5830,Anjali Das,thane ,503140
5831,Tanvi Das,Thane,353240
5832,Anjali Mehta,delhy,574222
5833,Tanvi Mehta,MAA,325552
5834,Rohan Mehta,Delhi,615959
5835,Aditya Mishra,Kolkataaa,385230
5836,Arjun Kulkarni,Nagpr,130541
5837,Arjun Kulkarni,Jaypur,814160
5838,Siddharth Joshi,jaipur ,113527
5839,Siddharth Patil,indore,256247
5840,Arjun Mehta,PATNA,426984
5841,Yash Sharma,Bhopl,144713
5842,Aditya Singh,Delli,740190
5843,Pooja Mishra,hyderabad,416721
5844,Meera Singh,nagpur ,768752
5845,Siddharth Sharma,Jaypur,411925
5846,Siddharth Sharma,  BANGALORE  ,168722
5847,Pooja Sharma,bengaluru,848104
5848,Rohan Sharma,Pune,777755
5849,Meera Patil,kolkata,631167
5850,Rohan Sharma, Nagpoor,403147
5851,Kiran Sharma,indor,211855
5852,Rohan Mishra,Nagpur,206030
5853,Pooja Kulkarni,mumbai,316771
5854,Rohan Nair,amdavad,717030
5855,Tanvi Patil,hydrabad,619954
5856,Kiran Nair,Bengaluru,410018
5857,Anjali Sharma,Poona,183504
5858,Meera Kulkarni,DELHI,445837
5859,Rohan Nair,Kolkataaa,134839
5860,Rohan Mehta, New Delhi,781587
5861,Siddharth Reddy,kolkata,441116
5862,Kiran Kulkarni,thane ,123867
5863,Siddharth Joshi,patna ,237296
5864,Yash Singh,Nagpur,633309
5865,Pooja Joshi,Nagpr,765444
5866,Arjun Singh,Lakhnow,188106
5867,Anjali Das,CCU,435708
5868,Pooja Joshi,pune ,215877
5869,Rohan Patil,Bambai,586974
5870,Rohan Nair,chennai,538376
5871,Siddharth Nair,Hyderabad,460591
5872,Rohan Sharma,JAIPUR,847783
5873,Arjun Sharma,Indore,811899
5874,Anjali Sharma,Calcutta,705113
5875,Rohan Mehta,luknow,148490
5876,Aditya Singh,Poona,207303
5877,Anjali Kulkarni,bengaluru,383566
5878,Pooja Singh,Lakhnow,382147
5879,Kiran Joshi,Pune,709477
5880,Meera Das,BHOPAL,428202
5881,Aditya Mishra,MAA,282201
5882,Anjali Sharma,amdavad,469721
5883,Pooja Patil,PATNA,484475
5884,Yash Kulkarni, hyd,262364
5885,Rohan Reddy,CHENNAI  ,804684
5886,Pooja Patil,kolkaata,803561
5887,Tanvi Kulkarni,lucknow,536031
5888,Kiran Sharma, poona,754919
5889,Meera Kulkarni,amdavad,381480
5890,Tanvi Patil,lucknow,234181
5891,Tanvi Mishra,mumbay,546819
5892,Aditya Nair,DL,679291
5893,Tanvi Reddy,indore,335461
5894,Pooja Nair,Lucknow ,594920
5895,Anjali Kulkarni,Jaypur,169970
5896,Rohan Patil,pune,671213
5897,Kiran Joshi,jaipur ,365492
5898,Siddharth Singh,JAIPUR,722932
5899,Pooja Das,delhi,565473
5900,Siddharth Joshi,Pune  ,425033
5901,Aditya Mishra,Delhi,690969
5902,Tanvi Mishra,DELHI,769222
5903,Pooja Mehta,delhy,680560
5904,Kiran Sharma,,259774
5905,Yash Kulkarni,Bengaluru,680373
5906,Meera Das,Chennai,447670
5907,Arjun Reddy,Bombay,846206
5908,Meera Sharma,PATNA,771199
5909,Yash Singh,BHOPAL,571111
5910,Anjali Das,NAGPUR,301410
5911,Pooja Singh,INDORE,767721
5912,Kiran Singh,Madras,751491
5913,Siddharth Patil,luknow,719445
5914,Meera Mishra,,473976
5915,Kiran Nair,Jaipur,666331
5916,Arjun Reddy,madras,418712
5917,Pooja Patil,Indore ,628607
5918,Arjun Joshi,pune,822297
5919,Kiran Patil,,169014
5920,Yash Mehta,delhi,274863
5921,Anjali Singh,pune,566205
5922,Yash Patil,amdavad,458394
5923,Siddharth Patil,Jaypur,428858
5924,Tanvi Sharma,delhy,368405
5925,Tanvi Patil,chennai,248863
5926,Rohan Reddy,bhopal ,383767
5927,Aditya Mehta,Thana,459086
5928,Aditya Patil,Hyderabad,790237
5929,Rohan Mehta,Mumbai,215552
5930,Aditya Singh,Chenai,498655
5931,Aditya Reddy,NGP,493357
5932,Anjali Kulkarni, New Delhi,624310
5933,Rohan Mishra,Patna,514823
5934,Meera Sharma,Hyderabad ,173094
5935,Yash Sharma,hyderabad,402920
5936,Pooja Reddy,begaluru,741147
5937,Siddharth Mishra,Madras,507809
5938,Siddharth Kulkarni,Bombay,375664
5939,Rohan Mehta,Lucknow,296384
5940,Pooja Das,NAGPUR,823766
5941,Pooja Kulkarni,Delhi,622299
5942,Siddharth Sharma,Delli,584142
5943,Pooja Nair,thane,847487
5944,Anjali Patil,ahmdabad,473997
5945,Meera Patil,Lucknow,236704
5946,Yash Mishra,Indore,477219
5947,Meera Singh,Lakhnow,185638
5948,Anjali Kulkarni,JAIPUR,709162
5949,Siddharth Patil,Kolkataaa,766720
5950,Kiran Singh, poona,826168
5951,Rohan Reddy,luknow,607523
5952,Aditya Joshi,pune ,839054
5953,Tanvi Singh,Kolkataaa,393590
5954,Pooja Patil,Indore,604130
5955,Pooja Nair, Pink City,295556
5956,Siddharth Das,Hyderabad ,604754
5957,Yash Sharma,Nagpur,593082
5958,Kiran Sharma,  Mumbai  ,662478
5959,Rohan Patil,Ahmadabad,473849
5960,Aditya Nair,Nagpr,825199
5961,Siddharth Singh,NAGPUR,706256
5962,Tanvi Singh,HYD,344824
5963,Tanvi Das,MUMBAI,263948
5964,Anjali Mehta,chennai,268367
5965,Anjali Patil,NAGPUR,550240
5966,Kiran Mehta, poona,738256
5967,Yash Das,lucknow,476198
5968,Meera Sharma,Thane,232780
5969,Pooja Nair,delhi,804879
5970,Meera Joshi,jaipur,839632
5971,Rohan Sharma,CCU,676318
5972,Yash Nair,  BANGALORE  ,351724
5973,Kiran Joshi, Pink City,475614
5974,Kiran Joshi,  BANGALORE  ,137598
5975,Pooja Patil,bangalore,659951
5976,Arjun Nair,Kolkata ,430076
5977,Anjali Das, poona,604452
5978,Pooja Singh,Lucknow,287269
5979,Meera Reddy,Chennai,339394
5980,Meera Sharma,INDORE,637720
5981,Tanvi Reddy,Dilli,590642
5982,Yash Reddy,Kolkataaa,362254
5983,Rohan Joshi,Jaypur,805912
5984,Meera Mehta,delhi,308606
5985,Anjali Joshi,bengaluru,496903
5986,Yash Joshi,Patna,476835
5987,Rohan Nair,patna,348068
5988,Rohan Patil,Chennai,434306
5989,Aditya Das, Pink City,338661
5990,Rohan Patil,THANE,239845
5991,Pooja Das,Bambai,243703
5992,Aditya Sharma,jaipur,484176
5993,Meera Joshi,Nagpr,457953
5994,Pooja Mehta,Chennai,828297
5995,Siddharth Patil, Nagpoor,763163
5996,Tanvi Mehta,,158355
5997,Pooja Reddy,BLR,295260
5998,Anjali Mehta,delhi,247618
5999,Pooja Mishra,AMD,245428
6000,Rohan Reddy,Kolkataaa,709204
